Tabela 1552 - População residente, por situação do domicílio e sexo, segundo a forma de declaração da idade e a idade;;
Variável - População residente (Pessoas);;
Forma de declaração da idade - Total;;
Idade - Soma (65 a 69 anos + 70 a 74 anos + 75 a 79 anos + 80 a 89 anos + 90 a 99 anos + 100 anos ou mais);;
Ano - 2010;;
Situação do domicílio - Total;;
Sexo - Total;;
Cód.;Bairro;
3547809044;Jardim Marek - Santo André (SP);243
3547809045;Cidade São Jorge - Santo André (SP);699
3547809046;Parque Gerassi Centreville - Santo André (SP);356
3547809047;Vila Progresso - Santo André (SP);428
3547809048;Vila Helena - Santo André (SP);1554
3547809049;Vila Scarpelli - Santo André (SP);856
3547809050;Jardim Bom Pastor - Santo André (SP);719
3547809051;Jardim Stella - Santo André (SP);1243
3547809052;Jardim Cristiane - Santo André (SP);1090
3547809053;Vila Linda - Santo André (SP);1290
3547809054;Vila Junqueira - Santo André (SP);448
3547809055;Jardim Ipanema - Santo André (SP);436
3547809056;Vila Guaraciaba - Santo André (SP);313
3547809057;Condomínio Maracanã - Santo André (SP);448
3547809058;Vila Tibiriçá - Santo André (SP);230
3547809059;Vila Suíça - Santo André (SP);646
3547809060;Vila Lutécia - Santo André (SP);231
3547809061;Jardim Santa Cristina - Santo André (SP);761
3547809062;Jardim do Estádio - Santo André (SP);1103
3547809063;Jardim Alvorada - Santo André (SP);1043
3547809064;Jardins Las Vegas - Santo André (SP);384
3547809065;Sítio dos Vianas - Santo André (SP);320
3547809066;Vila Luzita - Santo André (SP);873
3547809067;Jardim Santo André - Santo André (SP);586
3547809068;Parque dos Pássaros - Santo André (SP);520
3547809069;Jardim Irene - Santo André (SP);506
3547809070;Jardim João Ramalho - Santo André (SP);450
3547809071;Cata Preta - Santo André (SP);182
3547809072;Parque do Pedroso - Santo André (SP);49
3547809073;Recreio da Borda do Campo - Santo André (SP);453
3547809075;Parque Miami - Santo André (SP);278
3547809076;Jardim Riviera - Santo André (SP);209
3547809079;Fazenda dos Tecos - Santo André (SP);..
3547809080;Parque Represa Billings II - Santo André (SP);54
3547809081;Jardim Clube de Campo - Santo André (SP);44
3547809082;Sítio Taquaral - Santo André (SP);4
3547809083;Parque Represa Billings III - Santo André (SP);77
3547809084;Parque Novo Oratório - Santo André (SP);1788
3547809085;Jardim Santo Alberto - Santo André (SP);633
3547809086;Jardim Ana Maria - Santo André (SP);465
3547809088;Jardim Itapoam - Santo André (SP);192
3547809089;Parque Capuava - Santo André (SP);630
3547809090;Parque Erasmo Assunção - Santo André (SP);819
3547809091;Vila Curuçá - Santo André (SP);1513
3547809092;Parque Jaçatuba - Santo André (SP);405
3547809093;Parque João Ramalho - Santo André (SP);1366
3547809094;Jardim Rina - Santo André (SP);125
3547809095;Jardim Alzira Franco - Santo André (SP);269
3547809096;Tamanduateí 8 - Santo André (SP);222
3547809098;Acampamento Anchieta - Santo André (SP);15
3547809099;Jardim Guaripocaba - Santo André (SP);3
3547809100;Parque das Garças - Santo André (SP);2
3547809101;Parque Rio Grande - Santo André (SP);34
3547809103;Parque América - Santo André (SP);5
3547809106;Campo Grande - Santo André (SP);6
3547809107;Estância Rio Grande - Santo André (SP);14
3547809108;Jardim Joaquim Eugênio de Lima - Santo André (SP);26
3547809110;Várzea do Rio Grande - Santo André (SP);9
3547809111;Reserva Biológica Alto da Serra - Santo André (SP);..
3547809113;Paranapiacaba - Santo André (SP);48
3548500001;José Menino - Santos (SP);1730
3548500002;Gonzaga - Santos (SP);5385
3548500003;Boqueirão - Santos (SP);6221
3548500004;Embaré - Santos (SP);6311
3548500005;Aparecida - Santos (SP);6542
3548500006;Ponta da Praia - Santos (SP);5184
3548500007;Estuário - Santos (SP);774
3548500008;Macuco - Santos (SP);2326
3548500009;Encruzilhada - Santos (SP);2154
3548500010;Campo Grande - Santos (SP);4419
3548500011;Marapé - Santos (SP);2988
3548500012;Jabaquara - Santos (SP);312
3548500013;Vila Belmiro - Santos (SP);1382
3548500014;Vila Matias - Santos (SP);1211
3548500015;Vila Nova - Santos (SP);364
3548500016;Paquetá - Santos (SP);35
3548500017;Centro - Santos (SP);85
3548500018;Valongo - Santos (SP);23
3548500019;Monte Serrat - Santos (SP);84
3548500020;Saboó - Santos (SP);713
3548500021;Alemoa - Santos (SP);21
3548500022;Chico de Paula - Santos (SP);128
3548500023;São Manoel - Santos (SP);203
3548500024;Caneleira - Santos (SP);176
3548500025;Santa Maria - Santos (SP);953
3548500026;Bom Retiro - Santos (SP);749
3548500027;São Jorge - Santos (SP);786
3548500028;Areia Branca - Santos (SP);536
3548500029;Castelo - Santos (SP);1311
3548500030;Rádio Clube - Santos (SP);1214
3548500034;Piratininga - Santos (SP);127
3548500035;Morro Fontana - Santos (SP);28
3548500036;Morro São Bento - Santos (SP);462
3548500037;Morro Pacheco - Santos (SP);76
3548500039;Morro Jabaquara - Santos (SP);90
3548500040;Vila Progresso - Santos (SP);208
3548500041;Morro Saboó - Santos (SP);61
3548500042;Morro Penha - Santos (SP);86
3548500043;Morro Marapé - Santos (SP);64
3548500044;Morro Nova Cintra - Santos (SP);456
3548500045;Morro Caneleira - Santos (SP);18
3548500046;Morro Santa Maria - Santos (SP);104
3548500047;Morro Chico de Paula - Santos (SP);..
3548500050;Pompéia - Santos (SP);2325
3548500051;Morro Santa Terezinha - Santos (SP);26
3548500052;Morro José Menino - Santos (SP);206
3548500054;Morro Cachoeira - Santos (SP);3
3548500056;Guarapá - Santos (SP);6
3548500057;Monte Cabrão - Santos (SP);25
3548500058;Trindade - Santos (SP);2
3548500059;Cabuçu - Santos (SP);2
3548500060;Iriri - Santos (SP);10
3548500061;Caruara - Santos (SP);81
3548500062;Quilombo - Santos (SP);69
3548500063;Nossa Senhora das Neves - Santos (SP);..
3548500065;Vila Haddad - Santos (SP);35
3548708001;Taboão - São Bernardo do Campo (SP);2149
3548708002;Paulicéia - São Bernardo do Campo (SP);2522
3548708003;Rudge Ramos - São Bernardo do Campo (SP);5567
3548708004;Anchieta - São Bernardo do Campo (SP);2204
3548708005;Jordanópolis - São Bernardo do Campo (SP);1672
3548708006;Planalto - São Bernardo do Campo (SP);1990
3548708007;Independência - São Bernardo do Campo (SP);2121
3548708008;Alves Dias - São Bernardo do Campo (SP);1816
3548708009;Cooperativa - São Bernardo do Campo (SP);763
3548708010;Baeta Neves - São Bernardo do Campo (SP);3997
3548708011;Centro - São Bernardo do Campo (SP);5404
3548708012;Assunção - São Bernardo do Campo (SP);3490
3548708013;Nova Petrópolis - São Bernardo do Campo (SP);1706
3548708014;Santa Terezinha - São Bernardo do Campo (SP);1444
3548708015;Bairro dos Casa - São Bernardo do Campo (SP);2296
3548708016;Ferrazópolis - São Bernardo do Campo (SP);2145
3548708017;Demarchi - São Bernardo do Campo (SP);1497
3548708018;Montanhão - São Bernardo do Campo (SP);2325
3548708019;Botujuru - São Bernardo do Campo (SP);551
3548708020;Balneária - São Bernardo do Campo (SP);13
3548708021;Alvarenga - São Bernardo do Campo (SP);1950
3548708022;Batistini - São Bernardo do Campo (SP);989
3548708024;Rio Grande - São Bernardo do Campo (SP);453
3548708025;Cinco - São Bernardo do Campo (SP);583
3548807001;Fundação - São Caetano do Sul (SP);758
3548807002;Prosperidade - São Caetano do Sul (SP);301
3548807003;Barcelona - São Caetano do Sul (SP);1592
3548807004;Santa Maria - São Caetano do Sul (SP);2319
3548807005;Boa Vista - São Caetano do Sul (SP);1292
3548807006;Nova Gerti - São Caetano do Sul (SP);1662
3548807007;Mauá - São Caetano do Sul (SP);1158
3548807008;Jardim São Caetano - São Caetano do Sul (SP);687
3548807009;São José - São Caetano do Sul (SP);888
3548807010;Oswaldo Cruz - São Caetano do Sul (SP);2076
3548807011;Olímpico - São Caetano do Sul (SP);2517
3548807012;Cerâmica - São Caetano do Sul (SP);1427
3548807013;Santo Antônio - São Caetano do Sul (SP);1544
3548807014;Santa Paula - São Caetano do Sul (SP);2035
3548807015;Centro - São Caetano do Sul (SP);472
3549805001;Centro - São José do Rio Preto (SP);1535
3549805002;Imperial - São José do Rio Preto (SP);870
3549805003;Redentora - São José do Rio Preto (SP);476
3549805004;Santa Cruz - São José do Rio Preto (SP);491
3549805005;Bom Jesus - São José do Rio Preto (SP);625
3549805006;Ercília-Diniz - São José do Rio Preto (SP);949
3549805007;Mançor Daud - São José do Rio Preto (SP);514
3549805008;Vila Elvira - São José do Rio Preto (SP);659
3549805009;Jardim Soraia - São José do Rio Preto (SP);665
3549805010;Caic - Romano Calil - São José do Rio Preto (SP);366
3549805011;Cristo Rei - São José do Rio Preto (SP);405
3549805012;Cidade Jardim - São Marcos - São José do Rio Preto (SP);374
3549805013;Quinta das Paineiras - São José do Rio Preto (SP);781
3549805014;Vila Sinibaldi - São José do Rio Preto (SP);1407
3549805015;Parque Estoril - São José do Rio Preto (SP);737
3549805016;Higienópolis - São José do Rio Preto (SP);461
3549805017;São Francisco - São José do Rio Preto (SP);678
3549805018;Nova Redentora - São José do Rio Preto (SP);176
3549805019;Vivendas - São José do Rio Preto (SP);269
3549805020;São Manoel - São José do Rio Preto (SP);586
3549805021;Moyses Miguel Haddad - São José do Rio Preto (SP);101
3549805022;Quinta do Golfe - São José do Rio Preto (SP);11
3549805023;Tarraf II - São José do Rio Preto (SP);498
3549805024;Distrito Industrial - São José do Rio Preto (SP);121
3549805025;Aeroporto - São José do Rio Preto (SP);265
3549805026;Alto Rio Preto - São José do Rio Preto (SP);962
3549805027;Boa Vista - São José do Rio Preto (SP);2268
3549805028;Parque Industrial - São José do Rio Preto (SP);1179
3549805029;Esplanada - São José do Rio Preto (SP);954
3549805030;Palestra - São José do Rio Preto (SP);38
3549805031;Cecap - Vetorazzo - São José do Rio Preto (SP);1041
3549805032;Eldorado - São Jorge - São José do Rio Preto (SP);2071
3549805033;Gabriela - Nato Vetorasso - São José do Rio Preto (SP);329
3549805034;Etemp - Gisete - São José do Rio Preto (SP);206
3549805035;Solo Sagrado - São José do Rio Preto (SP);1624
3549805036;Colorado - São José do Rio Preto (SP);24
3549805037;Antunes - São José do Rio Preto (SP);954
3549805038;Arroyo - São José do Rio Preto (SP);65
3549805039;Parque da Cidadania - São José do Rio Preto (SP);134
3549805040;Santo Antônio - São José do Rio Preto (SP);540
3549805041;Itapema - São José do Rio Preto (SP);612
3549805042;Dom Lafayete Libanio - São José do Rio Preto (SP);618
3549805043;Nunes - São José do Rio Preto (SP);168
3549805044;Simões - São José do Rio Preto (SP);327
3549805045;Maceno - São José do Rio Preto (SP);2336
3549805046;Anchieta - São José do Rio Preto (SP);1129
3549805047;Nazareth - São José do Rio Preto (SP);1300
3549805048;Jaguaré - São José do Rio Preto (SP);503
3549805049;João Paulo II - São José do Rio Preto (SP);940
3549805050;Felicidade - São José do Rio Preto (SP);204
3549805051;Parque Belvedere - São José do Rio Preto (SP);139
3549805052;São Deocleciano - São José do Rio Preto (SP);547
3549805053;Gaivota - São José do Rio Preto (SP);183
3549805054;Damha - São José do Rio Preto (SP);233
3549805055;Parque dos Pássaros - San Fernando Valley - São José do Rio Preto (SP);38
3549805056;Auferville - São José do Rio Preto (SP);-
3549805057;Vila Toninho - São José do Rio Preto (SP);630
3549805059;Residencial do Lago - São José do Rio Preto (SP);53
3549805060;Distrito Engenheiro Schmitt - São José do Rio Preto (SP);321
3549805061;Distrito de Talhado - São José do Rio Preto (SP);88
3549904001;Setor Socioeconômico 01 - São José dos Campos (SP);2471
3549904002;Setor Socioeconômico 01A - São José dos Campos (SP);19
3549904003;Setor Socioeconômico 02 - São José dos Campos (SP);1799
3549904004;Setor Socioeconômico 02A - São José dos Campos (SP);21
3549904005;Setor Socioeconômico 03 - São José dos Campos (SP);2574
3549904006;Setor Socioeconômico 03A - São José dos Campos (SP);58
3549904007;Setor Socioeconômico 04 - São José dos Campos (SP);2478
3549904008;Setor Socioeconômico 05 - São José dos Campos (SP);2638
3549904009;Setor Socioeconômico 05A - São José dos Campos (SP);22
3549904010;Setor Socioeconômico 07 - São José dos Campos (SP);1054
3549904011;Setor Socioeconômico 08 - São José dos Campos (SP);1069
3549904012;Setor Socioeconômico 09 - São José dos Campos (SP);1187
3549904013;Setor Socioeconômico 10 - São José dos Campos (SP);44
3549904014;Setor Socioeconômico 11 - São José dos Campos (SP);266
3549904015;Setor Socioeconômico 12 - São José dos Campos (SP);2171
3549904016;Setor Socioeconômico 13 - São José dos Campos (SP);2104
3549904017;Setor Socioeconômico 14 - São José dos Campos (SP);2374
3549904018;Setor Socioeconômico 15 - São José dos Campos (SP);2571
3549904019;Setor Socioeconômico 16 - São José dos Campos (SP);2176
3549904020;Setor Socioeconômico 17 - São José dos Campos (SP);1110
3549904021;Setor Socioeconômico 17A - São José dos Campos (SP);41
3549904022;Setor Socioeconômico 18 - São José dos Campos (SP);276
3549904023;Setor Socioeconômico 19 - São José dos Campos (SP);869
3549904024;Setor Socioeconômico 20 - São José dos Campos (SP);2822
3549904025;Setor Socioeconômico 25 - São José dos Campos (SP);125
3549904026;Setor Socioeconômico 25A - São José dos Campos (SP);17
3549904027;Setor Socioeconômico 26 - São José dos Campos (SP);1385
3549904028;Setor Socioeconômico 27 - São José dos Campos (SP);1273
3549904029;Setor Socioeconômico 28 - São José dos Campos (SP);612
3549904030;Setor Socioeconômico 29 - São José dos Campos (SP);837
3549904031;Setor Socioeconômico 31 - São José dos Campos (SP);152
3549904032;Setor Socioeconômico 06 - São José dos Campos (SP);873
3549904033;Setor Socioeconômico 06A - São José dos Campos (SP);23
3549904034;Setor Socioeconômico 30 - São José dos Campos (SP);645
3549904035;Setor Socioeconômico 21 - São José dos Campos (SP);137
3550100001;Centro - São Manuel (SP);543
3550100002;Jequitibás - São Manuel (SP);401
3550100003;Paineiras - São Manuel (SP);183
3550100004;Pau Brasil - São Manuel (SP);474
3550100005;Flamboyants - São Manuel (SP);747
3550100006;Ipês - São Manuel (SP);219
3550100007;Quaresmeiras - São Manuel (SP);509
3550100008;Sibipirunas - São Manuel (SP);34
3550100009;Aparecida de São Manuel - São Manuel (SP);206
3550704001;Enseada - São Sebastião (SP);301
3550704002;Jaraguá - São Sebastião (SP);94
3550704003;Cigarras - São Sebastião (SP);92
3550704004;São Francisco - São Sebastião (SP);301
3550704005;Morro do Abrigo - São Sebastião (SP);80
3550704006;Olaria - São Sebastião (SP);90
3550704007;Arrastão - São Sebastião (SP);58
3550704008;Pontal da Cruz - São Sebastião (SP);332
3550704009;Praia Deserta - São Sebastião (SP);33
3550704010;Porto Grande - São Sebastião (SP);152
3550704011;Centro - São Sebastião (SP);415
3550704012;Topolândia - São Sebastião (SP);456
3550704013;Itatinga - São Sebastião (SP);85
3550704014;Varadouro - São Sebastião (SP);48
3550704015;Pitangueiras - São Sebastião (SP);8
3550704016;Barequeçaba - São Sebastião (SP);140
3550704017;Guaeça - São Sebastião (SP);17
3550704018;Toque-Toque Grande - São Sebastião (SP);12
3550704019;Calhetas - São Sebastião (SP);5
3550704020;Toque-Toque Pequeno - São Sebastião (SP);45
3550704021;Santiago - São Sebastião (SP);4
3550704022;Pauba - São Sebastião (SP);25
3550704023;Maresias - São Sebastião (SP);155
3550704024;Boicucanga - São Sebastião (SP);273
3550704025;Camburi - São Sebastião (SP);143
3550704026;Baleia - São Sebastião (SP);34
3550704027;Barra do Sahy - São Sebastião (SP);57
3550704028;Jóquei - São Sebastião (SP);139
3550704029;Barra do Una - São Sebastião (SP);62
3550704030;Boracéia - São Sebastião (SP);62
3550704031;Canto do Mar - São Sebastião (SP);227
3550704032;Engenho - São Sebastião (SP);...
3550704033;Juréia - São Sebastião (SP);...
3551009001;Centro - São Vicente (SP);1473
3551009002;Gonzaguinha - São Vicente (SP);1807
3551009003;Boa Vista - São Vicente (SP);1449
3551009004;Itararé - São Vicente (SP);1434
3551009005;Vila Valença - São Vicente (SP);769
3551009006;Jardim Independência - São Vicente (SP);478
3551009007;Vila São Jorge - São Vicente (SP);888
3551009008;Jardim Guassu - São Vicente (SP);427
3551009009;Vila Melo - São Vicente (SP);620
3551009010;Catiapoã - São Vicente (SP);1419
3551009011;Jóckey Club - São Vicente (SP);1542
3551009012;Parque São Vicente - São Vicente (SP);778
3551009013;Vila Nossa Senhora de Fátima - São Vicente (SP);752
3551009014;Cidade Náutica - São Vicente (SP);2197
3551009015;Beira Mar - São Vicente (SP);733
3551009016;Esplanada dos Barreiros - São Vicente (SP);749
3551009017;Vila Margarida - São Vicente (SP);1358
3551009018;Parque Bitaru - São Vicente (SP);1330
3551009019;Japuí - São Vicente (SP);422
3551009020;Humaitá - São Vicente (SP);847
3551009021;Parque Continental - São Vicente (SP);488
3551009022;Quarentenário - São Vicente (SP);...
3551009023;Jardim Rio Branco - São Vicente (SP);673
3551009024;Parque das Bandeiras - São Vicente (SP);659
3551009025;Nova São Vicente - São Vicente (SP);155
3551009026;Vila Ema - São Vicente (SP);170
3551009027;Samarita - São Vicente (SP);148
3551009028;Vila Ponte Nova - São Vicente (SP);...
3551009029;Vila Nova Mariana - São Vicente (SP);47
3551009030;Vila Voturuá - São Vicente (SP);308
3551009031;Jardim Irmã Dolores - São Vicente (SP);767
3551009032;Sem Denominação - São Vicente (SP);41
3552403001;AR1 - Administração Regional do Centro - Sumaré (SP);3610
3552403002;AR2 - Administração Regional de Nova Veneza - Sumaré (SP);1923
3552403003;AR3 - Administração Regional do Matão - Sumaré (SP);1739
3552403004;AR4 - Administração Regional da Área Cura - Sumaré (SP);2460
3552403005;AR5 - Administração Regional do Maria Antônia - Sumaré (SP);1611
3552403006;AR6 - Administração Regional do Picerno - Sumaré (SP);1247
3553302001;1 - Tambaú (SP);148
3553302002;2 - Tambaú (SP);159
3553302003;3 - Tambaú (SP);85
3553302004;4 - Tambaú (SP);84
3553302005;5 - Tambaú (SP);168
3553302006;6 - Tambaú (SP);135
3553302007;7 - Tambaú (SP);124
3553302008;8 - Tambaú (SP);139
3553302009;9 - Tambaú (SP);23
3553302010;10 - Tambaú (SP);88
3553302011;11 - Tambaú (SP);73
3553302012;12 - Tambaú (SP);97
3553302013;13 - Tambaú (SP);76
3553302014;14 - Tambaú (SP);51
3553302015;15 - Tambaú (SP);69
3553302016;16 - Tambaú (SP);41
3553302017;17 - Tambaú (SP);38
3553302018;18 - Tambaú (SP);49
3553302019;19 - Tambaú (SP);44
3553302020;20 - Tambaú (SP);119
3553302021;21 - Tambaú (SP);68
3553302022;22 - Tambaú (SP);60
3553302023;23 - Tambaú (SP);54
3554003001;Alto da Santa Cruz - Tatuí (SP);32
3554003002;Andréa Ville - Tatuí (SP);51
3554003003;Andréa Ville II - Tatuí (SP);3
3554003004;Bairro Bela Vista - Tatuí (SP);35
3554003005;Bairro Junqueira - Tatuí (SP);158
3554003006;Bosque do Junqueira - Tatuí (SP);1
3554003007;CDHU Engenheiro Orlando Lisboa de Almeida - Tatuí (SP);114
3554003008;CDHU Oswaldo Del Fiol - Tatuí (SP);32
