"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"2611606064","Ilha do Retiro - Recife (PE)","Total","Total","1124","167","228","249","244","126","66","15","14","9","3","2","1","-","-"
"2611606065","Bongi - Recife (PE)","Total","Total","2345","236","509","597","482","269","131","53","34","16","9","3","1","1","4"
"2611606066","San Martin - Recife (PE)","Total","Total","7656","760","1737","2070","1650","823","337","137","81","33","16","6","3","-","3"
"2611606067","Mustardinha - Recife (PE)","Total","Total","3669","372","822","964","775","380","180","81","49","26","4","8","4","1","3"
"2611606068","Mangueira - Recife (PE)","Total","Total","2582","318","584","646","530","274","123","65","27","8","3","1","1","1","1"
"2611606069","Várzea - Recife (PE)","Total","Total","21695","2528","5005","5652","4775","2118","893","372","183","98","33","17","12","3","6"
"2611606070","Caxangá - Recife (PE)","Total","Total","2863","272","574","773","726","291","145","38","23","13","3","3","2","-","-"
"2611606071","Iputinga - Recife (PE)","Total","Total","16294","2013","3878","4149","3519","1561","659","269","131","60","24","13","7","6","5"
"2611606072","Torrões - Recife (PE)","Total","Total","9320","974","1963","2327","2080","1037","493","206","116","54","29","19","13","4","5"
"2611606073","Engenho do Meio - Recife (PE)","Total","Total","3053","318","641","793","712","347","141","56","21","14","5","4","-","-","1"
"2611606074","Cidade Universitária - Recife (PE)","Total","Total","222","20","36","67","63","19","9","2","2","2","-","-","2","-","-"
"2611606075","Afogados - Recife (PE)","Total","Total","11072","1474","2508","2703","2304","1111","510","220","116","53","32","22","5","4","10"
"2611606076","Jiquiá - Recife (PE)","Total","Total","3070","307","716","774","687","333","130","68","25","14","7","4","2","1","2"
"2611606077","Estância - Recife (PE)","Total","Total","2822","353","643","682","606","307","123","52","29","19","4","2","1","-","1"
"2611606078","Areias - Recife (PE)","Total","Total","9129","950","2134","2362","2068","933","397","152","63","37","13","9","5","5","1"
"2611606079","Caçote - Recife (PE)","Total","Total","3067","351","624","725","729","329","172","72","38","13","5","4","1","1","3"
"2611606080","Curado - Recife (PE)","Total","Total","4900","516","1082","1337","1073","512","195","99","38","23","13","5","4","2","1"
"2611606081","Totó - Recife (PE)","Total","Total","746","88","168","195","173","71","23","12","7","5","4","-","-","-","-"
"2611606082","Coqueiral - Recife (PE)","Total","Total","3281","411","736","832","662","340","170","60","35","14","14","4","3","-","-"
"2611606083","Sancho - Recife (PE)","Total","Total","2374","259","538","654","526","235","92","33","23","9","4","-","-","1","-"
"2611606084","Tejipió - Recife (PE)","Total","Total","2682","261","600","718","636","273","117","37","21","11","5","1","1","1","-"
"2611606085","Jardim São Paulo - Recife (PE)","Total","Total","9615","1029","2124","2540","2216","1007","395","164","69","39","17","8","3","-","4"
"2611606086","Barro - Recife (PE)","Total","Total","9397","932","2067","2377","2121","1068","437","213","90","50","22","8","5","4","3"
"2611606087","Cohab - Recife (PE)","Total","Total","19534","1925","3978","5052","4487","2197","958","452","243","112","71","30","15","7","7"
"2611606088","Jordão - Recife (PE)","Total","Total","6018","626","1193","1501","1402","713","300","138","77","31","21","3","6","1","6"
"2611606089","Ibura - Recife (PE)","Total","Total","15078","1635","3122","4019","3390","1657","642","305","173","56","42","16","10","3","8"
"2611606090","Ipsep - Recife (PE)","Total","Total","7692","874","1807","1977","1696","776","308","134","58","23","18","9","6","2","4"
"2611606091","Imbiribeira - Recife (PE)","Total","Total","14969","1970","3444","3669","3211","1477","660","264","128","60","37","20","9","6","14"
"2611606092","Boa Viagem - Recife (PE)","Total","Total","42272","7307","11141","10265","8328","3546","1053","347","155","69","41","7","6","4","3"
"2611606093","Pina - Recife (PE)","Total","Total","9457","1677","2325","2115","1713","861","415","178","83","41","20","10","11","3","5"
"2611606094","Brasília Teimosa - Recife (PE)","Total","Total","5464","668","1192","1389","1134","543","249","138","68","35","24","13","4","4","3"
"2612505001","Centro - Santa Cruz do Capibaribe (PE)","Total","Total","4984","647","1182","1249","1071","510","189","64","41","17","7","4","2","-","1"
"2612505002","São Cristóvão - Santa Cruz do Capibaribe (PE)","Total","Total","2082","155","403","566","551","249","95","31","18","7","5","-","2","-","-"
"2612505003","Santa Tereza - Santa Cruz do Capibaribe (PE)","Total","Total","1341","98","284","348","338","162","66","22","15","5","2","-","1","-","-"
"2612505004","Nova Santa Cruz - Santa Cruz do Capibaribe (PE)","Total","Total","5096","377","1139","1355","1191","591","259","106","38","21","15","-","-","1","3"
"2612505005","Dona Dom - Santa Cruz do Capibaribe (PE)","Total","Total","2095","150","431","579","561","233","77","37","18","6","-","1","-","1","1"
"2612505006","São Jorge - Santa Cruz do Capibaribe (PE)","Total","Total","621","47","144","164","168","57","24","6","3","3","1","-","1","1","2"
"2612505007","Santo Agostinho - Santa Cruz do Capibaribe (PE)","Total","Total","2421","220","585","579","529","259","150","53","24","11","6","-","3","1","1"
"2612505008","Malaquias Cardoso - Santa Cruz do Capibaribe (PE)","Total","Total","1812","143","359","472","426","249","95","37","19","7","1","-","2","-","2"
"2612505009","Nova Palestina - Santa Cruz do Capibaribe (PE)","Total","Total","1314","124","280","339","273","156","87","29","13","7","3","3","-","-","-"
"2612505010","Oscarzão - Santa Cruz do Capibaribe (PE)","Total","Total","440","49","79","99","105","52","25","14","10","5","-","-","1","1","-"
"2614501001","Centro - Surubim (PE)","Total","Total","2008","265","488","498","448","183","65","36","15","7","1","-","1","1","-"
"2614501002","São Sebastião - Surubim (PE)","Total","Total","2183","258","522","555","516","196","84","26","13","7","5","1","-","-","-"
"2614501003","Coqueiro - Surubim (PE)","Total","Total","1755","160","382","424","393","216","96","41","16","15","9","1","-","1","1"
"2614501004","Santo Antônio - Surubim (PE)","Total","Total","1380","115","290","391","294","162","67","35","11","4","10","-","1","-","-"
"2614501005","São José - Surubim (PE)","Total","Total","1550","175","333","380","352","164","78","38","14","6","4","6","-","-","-"
"2614501006","Diogo - Surubim (PE)","Total","Total","672","67","133","172","169","72","30","12","8","3","3","2","1","-","-"
"2614501007","Lagoa Nova - Surubim (PE)","Total","Total","424","56","95","104","89","47","16","10","3","4","-","-","-","-","-"
"2614501008","Bela Vista - Surubim (PE)","Total","Total","679","79","150","161","145","76","37","15","11","-","3","1","1","-","-"
"2614501009","Chã do Marinheiro - Surubim (PE)","Total","Total","1690","172","373","460","371","180","71","36","14","7","3","2","-","1","-"
"2614501010","Cabaceira - Surubim (PE)","Total","Total","804","92","200","183","180","88","35","12","10","2","-","-","1","-","1"
"2615300001","Centro - Timbaúba (PE)","Total","Total","624","74","168","150","133","70","17","5","4","2","-","1","-","-","-"
"2615300002","Santa Terezinha - Timbaúba (PE)","Total","Total","748","83","165","192","157","76","41","13","9","5","3","1","2","-","1"
"2615300003","Três Cocos - Timbaúba (PE)","Total","Total","421","59","107","100","79","38","23","8","3","2","1","1","-","-","-"
"2615300004","Independência - Timbaúba (PE)","Total","Total","1524","137","295","379","374","172","77","48","18","11","7","4","-","2","-"
"2615300005","Cohab - Timbaúba (PE)","Total","Total","163","10","38","31","45","23","10","4","2","-","-","-","-","-","-"
"2615300006","Mocosinho - Timbaúba (PE)","Total","Total","479","61","97","117","105","56","26","7","6","1","1","2","-","-","-"
"2615300007","Nova Vida - Timbaúba (PE)","Total","Total","252","16","49","72","47","30","21","11","2","3","-","1","-","-","-"
"2615300008","Mocós - Timbaúba (PE)","Total","Total","491","53","104","136","92","52","26","16","8","2","2","-","-","-","-"
"2615300009","Araruna - Timbaúba (PE)","Total","Total","283","17","46","68","79","47","18","5","1","2","-","-","-","-","-"
"2615300010","Barro - Timbaúba (PE)","Total","Total","548","68","117","135","130","59","19","7","5","7","-","1","-","-","-"
"2615300011","Santa Ana - Timbaúba (PE)","Total","Total","410","40","100","100","98","40","20","5","4","3","-","-","-","-","-"
"2615300012","Santiago - Timbaúba (PE)","Total","Total","78","6","7","16","12","13","6","4","4","5","2","2","-","1","-"
"2615300013","Coronel Maranhão - Timbaúba (PE)","Total","Total","658","70","142","150","137","72","41","26","11","7","2","-","-","-","-"
"2615300014","Cruzeiro - Timbaúba (PE)","Total","Total","1212","154","249","293","231","146","68","34","24","7","3","1","-","1","1"
"2615300015","Timbaubinha - Timbaúba (PE)","Total","Total","776","101","169","172","192","95","25","12","6","2","2","-","-","-","-"
"2615300016","Jardim Guarani - Timbaúba (PE)","Total","Total","584","69","135","143","130","62","25","11","6","-","2","-","-","-","1"
"2615300017","Cezar Augusto - Timbaúba (PE)","Total","Total","745","45","147","190","191","97","34","22","5","8","5","-","1","-","-"
"2615300018","Sapucaia - Timbaúba (PE)","Total","Total","1211","85","222","345","268","150","68","38","14","7","10","2","2","-","-"
"2616407001","Centro - Vitória de Santo Antão (PE)","Total","Total","810","151","195","195","158","59","32","13","6","1","-","-","-","-","-"
"2616407002","Matriz - Vitória de Santo Antão (PE)","Total","Total","1761","259","422","452","388","146","50","28","6","4","3","2","-","-","1"
"2616407003","Maranhão - Vitória de Santo Antão (PE)","Total","Total","154","15","25","37","35","20","12","5","3","1","1","-","-","-","-"
"2616407004","Nossa Senhora do Amparo - Vitória de Santo Antão (PE)","Total","Total","1271","162","264","329","281","131","56","24","16","5","-","1","-","1","1"
"2616407005","Jardim Ipiranga - Vitória de Santo Antão (PE)","Total","Total","1796","168","433","492","442","149","71","20","11","3","5","1","1","-","-"
"2616407006","Mangueira - Vitória de Santo Antão (PE)","Total","Total","782","113","192","195","182","59","26","7","3","4","-","-","-","1","-"
"2616407007","Livramento - Vitória de Santo Antão (PE)","Total","Total","2753","335","700","718","641","231","80","28","12","6","2","-","-","-","-"
"2616407008","Maues - Vitória de Santo Antão (PE)","Total","Total","1800","194","446","472","403","182","65","22","6","4","2","2","2","-","-"
"2616407009","Campinas - Vitória de Santo Antão (PE)","Total","Total","111","10","19","36","30","10","2","2","2","-","-","-","-","-","-"
"2616407010","Cajueiro - Vitória de Santo Antão (PE)","Total","Total","632","93","142","151","123","71","31","12","5","2","1","1","-","-","-"
"2616407011","Caiçara - Vitória de Santo Antão (PE)","Total","Total","480","60","101","117","101","52","24","11","6","5","3","-","-","-","-"
"2616407012","Jardim São Pedro - Vitória de Santo Antão (PE)","Total","Total","760","68","169","204","197","72","28","13","3","2","1","2","1","-","-"
"2616407013","Alto José Leal - Vitória de Santo Antão (PE)","Total","Total","1316","154","284","357","318","113","49","23","11","1","3","1","1","-","1"
"2616407014","Bela Vista - Vitória de Santo Antão (PE)","Total","Total","2976","253","660","829","780","293","93","46","11","5","4","2","-","-","-"
"2616407015","Cajá - Vitória de Santo Antão (PE)","Total","Total","2340","222","519","657","578","224","69","34","17","13","3","3","-","1","-"
"2616407016","Água Branca - Vitória de Santo Antão (PE)","Total","Total","863","86","206","226","198","88","26","15","9","4","5","-","-","-","-"
"2616407017","Santana - Vitória de Santo Antão (PE)","Total","Total","394","43","86","97","96","38","18","8","7","-","-","-","-","1","-"
"2616407018","Conceição - Vitória de Santo Antão (PE)","Total","Total","533","75","130","131","106","50","23","9","6","2","-","-","1","-","-"
"2616407020","Redenção - Vitória de Santo Antão (PE)","Total","Total","751","69","182","192","178","76","32","16","2","-","4","-","-","-","-"
"2616407021","Bento Velho - Vitória de Santo Antão (PE)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"2616407022","Lídia Queiroz - Vitória de Santo Antão (PE)","Total","Total","2646","243","543","709","623","302","125","54","26","6","9","2","2","1","1"
"2616407023","Galiléia - Vitória de Santo Antão (PE)","Total","Total","31","8","6","5","5","3","2","1","-","-","-","1","-","-","-"
"2616407024","Espírito Santo - Vitória de Santo Antão (PE)","Total","Total","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"2616407025","Figueiras - Vitória de Santo Antão (PE)","Total","Total","322","32","63","81","76","48","12","6","2","2","-","-","-","-","-"
"2616407026","Natuba - Vitória de Santo Antão (PE)","Total","Total","14","2","4","-","5","1","1","1","-","-","-","-","-","-","-"
"2700300001","Alto do Cruzeiro - Arapiraca (AL)","Total","Total","1787","195","379","449","391","196","90","39","23","14","9","2","-","-","-"
"2700300002","Baixa Grande - Arapiraca (AL)","Total","Total","1223","58","203","325","306","181","74","29","25","8","9","2","-","2","1"
"2700300003","Baixão - Arapiraca (AL)","Total","Total","1090","63","200","269","248","150","75","40","21","13","2","1","2","1","5"
"2700300004","Boa Vista - Arapiraca (AL)","Total","Total","1811","132","346","436","442","229","120","49","24","18","7","5","2","-","1"
"2700300005","Brasília - Arapiraca (AL)","Total","Total","4121","392","763","947","987","578","248","114","51","16","10","6","5","-","4"
"2700300006","Brasiliana - Arapiraca (AL)","Total","Total","819","91","182","222","149","96","42","21","8","3","3","1","-","1","-"
"2700300007","Cacimbas - Arapiraca (AL)","Total","Total","1818","121","382","436","418","246","119","53","23","11","7","1","-","1","-"
"2700300008","Caititus - Arapiraca (AL)","Total","Total","1445","116","242","341","355","205","89","48","27","10","8","3","1","-","-"
"2700300009","Canafístula - Arapiraca (AL)","Total","Total","2883","221","517","707","645","417","182","94","54","33","6","1","3","1","2"
"2700300010","Capiatã - Arapiraca (AL)","Total","Total","798","57","135","182","197","128","45","26","11","9","2","4","2","-","-"
"2700300011","Cavaco - Arapiraca (AL)","Total","Total","1405","76","220","364","360","223","99","40","10","7","2","4","-","-","-"
"2700300012","Centro - Arapiraca (AL)","Total","Total","1400","224","322","326","268","151","64","25","9","4","3","2","-","2","-"
"2700300013","Eldorado - Arapiraca (AL)","Total","Total","949","66","165","255","226","145","55","23","8","2","1","2","1","-","-"
"2700300014","Guaribas - Arapiraca (AL)","Total","Total","369","24","63","90","88","65","23","9","1","4","1","-","-","1","-"
"2700300015","Itapoã - Arapiraca (AL)","Total","Total","629","52","116","148","169","85","28","15","5","7","3","1","-","-","-"
"2700300016","Jardim Esperança - Arapiraca (AL)","Total","Total","1132","60","217","299","267","184","46","33","13","7","3","1","2","-","-"
