"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"4106902004","Alto da Glória - Curitiba (PR)","Total","Total","2347","646","799","476","325","71","21","6","2","1","-","-","-","-","-"
"4106902005","Alto da Rua XV - Curitiba (PR)","Total","Total","3423","768","1192","787","483","154","24","8","5","1","1","-","-","-","-"
"4106902006","Cristo Rei - Curitiba (PR)","Total","Total","5882","1641","1980","1239","774","196","37","7","7","-","-","1","-","-","-"
"4106902007","Jardim Botânico - Curitiba (PR)","Total","Total","2216","436","703","522","309","158","50","23","5","2","4","3","-","-","1"
"4106902008","Rebouças - Curitiba (PR)","Total","Total","6140","1751","2010","1224","748","282","80","23","9","6","3","1","1","-","2"
"4106902009","Água Verde - Curitiba (PR)","Total","Total","19670","3824","6370","4826","3423","938","206","56","13","8","4","2","-","-","-"
"4106902010","Batel - Curitiba (PR)","Total","Total","4275","992","1368","972","676","197","48","13","4","1","4","-","-","-","-"
"4106902011","Bigorrilho - Curitiba (PR)","Total","Total","11680","3030","3862","2475","1651","518","110","23","9","2","-","-","-","-","-"
"4106902012","Mercês - Curitiba (PR)","Total","Total","4596","790","1379","1176","810","300","98","32","9","1","1","-","-","-","-"
"4106902013","Bom Retiro - Curitiba (PR)","Total","Total","1716","247","481","432","346","128","52","21","6","2","-","-","-","-","1"
"4106902014","Ahu - Curitiba (PR)","Total","Total","4213","673","1341","1101","783","237","57","12","4","4","1","-","-","-","-"
"4106902015","Juveve - Curitiba (PR)","Total","Total","4631","1079","1553","1066","698","176","38","15","5","1","-","-","-","-","-"
"4106902016","Cabral - Curitiba (PR)","Total","Total","5215","1144","1756","1244","816","197","43","7","6","2","-","-","-","-","-"
"4106902017","Hugo Lange - Curitiba (PR)","Total","Total","1169","172","342","294","229","89","32","6","4","1","-","-","-","-","-"
"4106902018","Jardim Social - Curitiba (PR)","Total","Total","1788","145","472","459","452","173","70","12","4","-","-","-","-","1","-"
"4106902019","Tarumã - Curitiba (PR)","Total","Total","2538","279","652","658","617","229","61","30","6","4","1","-","1","-","-"
"4106902020","Capão da Imbuia - Curitiba (PR)","Total","Total","6667","843","1727","1761","1389","601","207","86","28","13","4","5","2","1","-"
"4106902021","Cajuru - Curitiba (PR)","Total","Total","29848","3356","6983","8028","6508","2926","1165","496","216","84","42","20","15","4","5"
"4106902022","Jardim das Américas - Curitiba (PR)","Total","Total","4810","420","1149","1367","1220","441","145","42","16","5","3","2","-","-","-"
"4106902023","Guabirotuba - Curitiba (PR)","Total","Total","3674","368","982","1042","779","332","105","33","17","9","2","3","2","-","-"
"4106902024","Prado Velho - Curitiba (PR)","Total","Total","1886","326","420","433","354","172","101","38","20","10","6","2","1","2","1"
"4106902025","Parolin - Curitiba (PR)","Total","Total","3474","434","806","858","710","330","169","85","34","21","10","9","4","2","2"
"4106902026","Guaíra - Curitiba (PR)","Total","Total","4751","569","1210","1276","1009","386","181","69","28","11","6","1","2","2","1"
"4106902027","Portão - Curitiba (PR)","Total","Total","15196","2448","4500","3995","2853","967","257","109","47","8","8","1","1","1","1"
"4106902028","Vila Izabel - Curitiba (PR)","Total","Total","4503","906","1469","1167","671","217","46","15","8","3","1","-","-","-","-"
"4106902029","Seminário - Curitiba (PR)","Total","Total","2385","342","698","638","459","176","51","11","4","2","1","2","-","-","1"
"4106902030","Campina do Siqueira - Curitiba (PR)","Total","Total","2547","385","724","686","498","176","53","15","7","3","-","-","-","-","-"
"4106902031","Vista Alegre - Curitiba (PR)","Total","Total","3576","390","941","975","793","266","136","43","16","8","7","-","-","-","1"
"4106902032","Pilarzinho - Curitiba (PR)","Total","Total","9042","1076","2210","2387","1994","862","316","99","40","31","9","10","3","2","3"
"4106902033","São Lourenço - Curitiba (PR)","Total","Total","2022","225","505","514","522","176","50","19","6","3","1","1","-","-","-"
"4106902034","Boa Vista - Curitiba (PR)","Total","Total","10760","1663","2988","2827","2148","746","247","89","30","13","4","2","-","-","3"
"4106902035","Bacacheri - Curitiba (PR)","Total","Total","8263","1248","2408","2168","1618","581","155","46","23","8","5","1","1","-","1"
"4106902036","Bairro Alto - Curitiba (PR)","Total","Total","14792","1664","3675","4118","3264","1330","465","152","68","29","15","4","4","2","2"
"4106902037","Uberaba - Curitiba (PR)","Total","Total","22216","2334","5112","6036","4978","2315","857","330","130","62","21","17","10","6","8"
"4106902038","Hauer - Curitiba (PR)","Total","Total","4507","658","1223","1185","929","338","106","44","10","6","7","1","-","-","-"
"4106902039","Fanny - Curitiba (PR)","Total","Total","2672","268","657","745","614","261","90","25","7","3","-","2","-","-","-"
"4106902040","Lindóia - Curitiba (PR)","Total","Total","2728","315","692","736","564","256","92","46","14","4","6","3","-","-","-"
"4106902041","Novo Mundo - Curitiba (PR)","Total","Total","14370","1942","3635","3838","2973","1224","437","168","83","33","19","6","6","2","4"
"4106902042","Fazendinha - Curitiba (PR)","Total","Total","9015","1035","2204","2614","1913","775","277","109","46","20","11","3","4","1","3"
"4106902043","Santa Quitéria - Curitiba (PR)","Total","Total","3833","486","951","976","839","347","125","61","25","13","3","3","1","-","3"
"4106902044","Campo Comprido - Curitiba (PR)","Total","Total","9724","1352","2645","2638","1965","709","267","86","37","13","7","2","2","1","-"
"4106902045","Mossungue - Curitiba (PR)","Total","Total","3193","379","856","851","752","249","58","28","5","8","4","2","-","-","1"
"4106902046","Santo Inácio - Curitiba (PR)","Total","Total","2029","168","503","592","498","181","44","23","11","3","2","3","1","-","-"
"4106902047","Cascatinha - Curitiba (PR)","Total","Total","687","80","163","182","161","67","21","9","1","-","1","1","1","-","-"
"4106902048","São João - Curitiba (PR)","Total","Total","1002","109","215","282","237","87","45","20","3","1","1","-","-","-","2"
"4106902049","Taboão - Curitiba (PR)","Total","Total","1122","131","275","350","225","102","30","4","2","1","1","-","1","-","-"
"4106902050","Abranches - Curitiba (PR)","Total","Total","4064","419","914","1110","955","396","171","62","25","8","2","2","-","-","-"
"4106902051","Cachoeira - Curitiba (PR)","Total","Total","2876","309","661","790","624","302","109","50","16","8","3","2","-","1","1"
"4106902052","Barreirinha - Curitiba (PR)","Total","Total","5924","767","1506","1636","1216","531","166","59","22","7","6","4","2","-","2"
"4106902053","Santa Cândida - Curitiba (PR)","Total","Total","10504","1212","2654","2849","2289","925","330","156","47","23","11","6","1","-","1"
"4106902054","Tinguí - Curitiba (PR)","Total","Total","4178","582","1181","1094","836","332","98","36","13","4","2","-","-","-","-"
"4106902055","Atuba - Curitiba (PR)","Total","Total","5033","524","1286","1362","1137","478","154","48","23","12","5","2","-","1","1"
"4106902056","Boqueirão - Curitiba (PR)","Total","Total","23453","2925","5572","6343","5210","2216","721","283","105","39","22","10","3","1","3"
"4106902057","Xaxim - Curitiba (PR)","Total","Total","17805","1681","4155","5007","4290","1723","608","209","78","30","14","7","2","1","-"
"4106902058","Capão Raso - Curitiba (PR)","Total","Total","12152","1748","3201","3300","2480","962","279","120","32","14","9","3","1","1","2"
"4106902059","Orleans - Curitiba (PR)","Total","Total","2552","261","602","686","635","249","81","21","10","4","1","-","-","2","-"
"4106902060","São Braz - Curitiba (PR)","Total","Total","7330","755","1717","2000","1721","721","253","80","45","19","8","3","1","4","3"
"4106902061","Botiatuvinha - Curitiba (PR)","Total","Total","3918","408","873","1055","939","415","138","56","23","6","3","1","1","-","-"
"4106902062","Lamenha Pequena - Curitiba (PR)","Total","Total","326","37","64","93","83","27","14","6","1","-","-","1","-","-","-"
"4106902063","Santa Felicidade - Curitiba (PR)","Total","Total","9875","927","2375","2745","2404","946","305","105","37","14","5","2","3","1","6"
"4106902064","Alto Boqueirão - Curitiba (PR)","Total","Total","16856","1903","4014","4544","3808","1546","611","251","85","58","15","10","3","3","5"
"4106902065","Sítio Cercado - Curitiba (PR)","Total","Total","35251","3429","7711","9955","8117","3713","1377","595","195","80","42","19","5","7","6"
"4106902066","Pinheirinho - Curitiba (PR)","Total","Total","15561","1669","3483","4328","3503","1643","559","212","86","43","26","4","3","-","2"
"4106902067","São Miguel - Curitiba (PR)","Total","Total","1366","112","265","358","332","165","85","28","14","2","1","1","1","-","2"
"4106902068","Augusta - Curitiba (PR)","Total","Total","1922","162","374","550","474","209","86","40","13","5","3","3","3","-","-"
"4106902069","Riviera - Curitiba (PR)","Total","Total","91","11","23","23","15","14","2","3","-","-","-","-","-","-","-"
"4106902070","Caximba - Curitiba (PR)","Total","Total","720","62","118","199","176","108","33","14","6","2","1","1","-","-","-"
"4106902071","Campo de Santana - Curitiba (PR)","Total","Total","8043","649","1592","2341","1964","922","353","123","64","15","14","4","2","-","-"
"4106902072","Ganchinho - Curitiba (PR)","Total","Total","3217","276","599","880","760","426","153","71","25","9","9","4","4","1","-"
"4106902073","Umbará - Curitiba (PR)","Total","Total","5522","480","1053","1566","1410","606","238","91","37","23","11","2","2","1","2"
"4106902074","Tatuquara - Curitiba (PR)","Total","Total","15313","1395","3037","4151","3564","1867","784","292","127","53","27","11","3","1","1"
"4106902075","Cidade Industrial de Curitiba - Curitiba (PR)","Total","Total","52977","5616","11943","14667","11746","5397","2096","815","368","181","82","32","19","7","8"
"4107207001","Centro - Dois Vizinhos (PR)","Total","Total","455","96","141","106","81","21","9","1","-","-","-","-","-","-","-"
"4107207002","São Judas Tadeu - Dois Vizinhos (PR)","Total","Total","254","36","62","66","66","15","4","4","1","-","-","-","-","-","-"
"4107207003","São Francisco Xavier - Dois Vizinhos (PR)","Total","Total","484","39","140","143","102","41","15","4","-","-","-","-","-","-","-"
"4107207004","Centro Sul - Dois Vizinhos (PR)","Total","Total","898","105","236","266","179","82","18","6","4","2","-","-","-","-","-"
"4107207005","Sagrada Família - Dois Vizinhos (PR)","Total","Total","995","108","240","302","212","86","37","7","-","2","-","1","-","-","-"
"4107207006","São Francisco de Assis - Dois Vizinhos (PR)","Total","Total","635","68","175","169","170","38","10","4","1","-","-","-","-","-","-"
"4107207007","Alto da Colina - Dois Vizinhos (PR)","Total","Total","138","14","35","44","34","8","2","1","-","-","-","-","-","-","-"
"4107207008","Centro Norte - Dois Vizinhos (PR)","Total","Total","625","83","171","159","133","58","18","2","1","-","-","-","-","-","-"
"4107207009","Das Torres - Dois Vizinhos (PR)","Total","Total","578","75","155","157","137","34","13","5","-","-","2","-","-","-","-"
"4107207010","Nossa Senhora Aparecida - Dois Vizinhos (PR)","Total","Total","268","41","81","83","37","19","5","2","-","-","-","-","-","-","-"
"4107207011","Nossa Senhora de Lurdes - Dois Vizinhos (PR)","Total","Total","763","78","190","220","178","77","13","5","1","-","-","-","1","-","-"
"4107207012","Parque Industrial I - Dois Vizinhos (PR)","Total","Total","31","5","7","10","8","1","-","-","-","-","-","-","-","-","-"
"4107207013","Concórdia - Dois Vizinhos (PR)","Total","Total","339","22","81","119","73","36","7","1","-","-","-","-","-","-","-"
"4107207014","Esperança - Dois Vizinhos (PR)","Total","Total","412","25","93","103","93","52","26","12","4","4","-","-","-","-","-"
"4107207015","Vitória - Dois Vizinhos (PR)","Total","Total","282","29","68","80","44","33","16","5","6","1","-","-","-","-","-"
"4107207016","Da Luz - Dois Vizinhos (PR)","Total","Total","185","17","56","48","45","14","5","-","-","-","-","-","-","-","-"
"4107207017","Parque Industrial II - Dois Vizinhos (PR)","Total","Total","8","3","3","-","1","1","-","-","-","-","-","-","-","-","-"
"4107207018","Santa Luzia - Dois Vizinhos (PR)","Total","Total","695","60","159","202","176","65","26","3","1","2","-","1","-","-","-"
"4107207019","Jardim Marcante - Dois Vizinhos (PR)","Total","Total","224","20","56","51","60","29","4","1","2","1","-","-","-","-","-"
"4107207020","Jardim da Colina - Dois Vizinhos (PR)","Total","Total","572","46","141","154","147","57","20","5","-","1","1","-","-","-","-"
"4107207021","Margarida Galvan - Dois Vizinhos (PR)","Total","Total","294","20","93","78","52","36","10","2","1","1","-","-","1","-","-"
"4107652001","Iguaçu - Fazenda Rio Grande (PR)","Total","Total","5390","456","1084","1452","1269","691","256","104","48","13","12","3","1","1","-"
"4107652002","Eucalíptos - Fazenda Rio Grande (PR)","Total","Total","4933","412","940","1353","1247","580","244","87","32","21","14","3","-","-","-"
"4107652003","Nações - Fazenda Rio Grande (PR)","Total","Total","5215","449","1073","1381","1274","609","247","99","48","22","6","3","2","2","-"
"4107652004","Gralha Azul - Fazenda Rio Grande (PR)","Total","Total","2092","173","411","577","495","250","101","50","27","6","2","-","-","-","-"
"4107652005","Estados - Fazenda Rio Grande (PR)","Total","Total","1047","89","201","251","257","137","68","28","7","6","2","1","-","-","-"
"4107652006","Santa Terezinha - Fazenda Rio Grande (PR)","Total","Total","3367","283","693","833","797","431","186","75","43","13","5","5","1","1","1"
"4108403001","Centro - Francisco Beltrão (PR)","Total","Total","1442","230","500","369","258","63","19","-","1","-","1","-","1","-","-"
"4108403002","Cango - Francisco Beltrão (PR)","Total","Total","834","120","257","213","167","54","14","4","5","-","-","-","-","-","-"
"4108403003","Presidente Kennedy - Francisco Beltrão (PR)","Total","Total","484","64","149","138","84","32","10","5","1","-","1","-","-","-","-"
"4108403004","Nossa Senhora Aparecida - Francisco Beltrão (PR)","Total","Total","896","183","272","232","151","43","9","4","2","-","-","-","-","-","-"
"4108403005","Alvorada - Francisco Beltrão (PR)","Total","Total","1227","121","359","354","260","82","40","7","2","2","-","-","-","-","-"
"4108403006","Cristo Rei - Francisco Beltrão (PR)","Total","Total","1401","163","385","381","303","105","32","26","2","2","-","-","1","1","-"
"4108403007","Guanabara - Francisco Beltrão (PR)","Total","Total","919","89","260","270","192","75","27","6","-","-","-","-","-","-","-"
"4108403008","Luther King - Francisco Beltrão (PR)","Total","Total","802","96","204","216","182","70","21","9","3","-","1","-","-","-","-"
"4108403009","Miniguaçu - Francisco Beltrão (PR)","Total","Total","653","68","152","191","171","51","12","6","1","-","-","-","1","-","-"
"4108403010","Seminário - Francisco Beltrão (PR)","Total","Total","462","44","114","143","107","37","15","2","-","-","-","-","-","-","-"
"4108403011","Vila Nova - Francisco Beltrão (PR)","Total","Total","1615","280","480","431","291","110","20","2","1","-","-","-","-","-","-"
"4108403012","Industrial - Francisco Beltrão (PR)","Total","Total","874","149","286","208","165","49","11","6","-","-","-","-","-","-","-"
"4108403013","São Cristóvão - Francisco Beltrão (PR)","Total","Total","946","101","271","291","195","70","15","3","-","-","-","-","-","-","-"
"4108403014","Água Branca - Francisco Beltrão (PR)","Total","Total","135","17","37","34","33","10","3","-","1","-","-","-","-","-","-"
"4108403015","Nova Petrópolis - Francisco Beltrão (PR)","Total","Total","173","13","40","62","43","12","3","-","-","-","-","-","-","-","-"
"4108403016","Marrecas - Francisco Beltrão (PR)","Total","Total","427","40","105","126","97","43","10","4","2","-","-","-","-","-","-"
"4108403017","São Miguel - Francisco Beltrão (PR)","Total","Total","1469","147","345","431","328","137","44","17","16","3","-","1","-","-","-"
"4108403018","Novo Mundo - Francisco Beltrão (PR)","Total","Total","839","76","186","246","188","86","32","17","6","1","-","1","-","-","-"
"4108403019","Aeroporto - Francisco Beltrão (PR)","Total","Total","109","10","29","38","21","9","-","1","1","-","-","-","-","-","-"
"4108403020","Antônio de Paiva Cantelmo - Francisco Beltrão (PR)","Total","Total","423","34","99","117","92","47","20","10","2","-","-","1","-","-","1"
"4108403021","Pinheirão - Francisco Beltrão (PR)","Total","Total","1096","109","262","344","228","98","37","9","8","-","-","-","1","-","-"
"4108403022","Sadia - Francisco Beltrão (PR)","Total","Total","793","77","155","247","184","74","36","10","4","4","1","1","-","-","-"
"4108403023","Pinheirinho - Francisco Beltrão (PR)","Total","Total","659","63","173","186","154","61","14","7","1","-","-","-","-","-","-"
"4108403024","Jardim Floresta - Francisco Beltrão (PR)","Total","Total","554","66","124","163","134","54","11","1","1","-","-","-","-","-","-"
"4108403025","Padre Ulrico - Francisco Beltrão (PR)","Total","Total","1517","135","311","359","383","182","93","31","13","8","-","2","-","-","-"
"4108403026","Jardim Virgínia - Francisco Beltrão (PR)","Total","Total","443","36","106","129","96","47","19","4","6","-","-","-","-","-","-"
"4108403027","Jardim Itália - Francisco Beltrão (PR)","Total","Total","307","28","77","99","72","20","6","3","-","-","-","2","-","-","-"
"4108403028","São Francisco - Francisco Beltrão (PR)","Total","Total","95","7","26","23","21","11","5","2","-","-","-","-","-","-","-"
"4108403029","Júpiter - Francisco Beltrão (PR)","Total","Total","438","49","109","134","93","40","9","3","1","-","-","-","-","-","-"
"4109401001","Centro - Guarapuava (PR)","Total","Total","2465","441","721","623","462","158","44","14","-","2","-","-","-","-","-"
"4109401002","Trianon - Guarapuava (PR)","Total","Total","1330","165","351","304","334","125","34","8","3","3","2","1","-","-","-"
"4109401003","Santa Cruz - Guarapuava (PR)","Total","Total","2429","399","679","609","467","188","58","18","4","4","3","-","-","-","-"
"4109401004","Batel - Guarapuava (PR)","Total","Total","1437","157","376","423","318","105","37","12","6","2","1","-","-","-","-"
"4109401005","Boqueirão - Guarapuava (PR)","Total","Total","5235","465","1103","1418","1225","577","238","118","51","28","10","1","1","-","-"
"4109401006","Vila Bela - Guarapuava (PR)","Total","Total","3764","314","765","1098","866","438","168","61","33","13","4","2","1","-","1"
"4109401007","Alto Cascavel - Guarapuava (PR)","Total","Total","611","58","97","160","143","92","36","15","5","-","4","1","-","-","-"
"4109401008","Jardim das Américas - Guarapuava (PR)","Total","Total","1025","86","171","256","257","142","65","23","9","6","5","3","-","-","2"
"4109401009","Cascavel - Guarapuava (PR)","Total","Total","704","61","151","197","148","76","39","21","6","3","1","-","-","-","1"
"4109401010","Dos Estados - Guarapuava (PR)","Total","Total","1633","206","408","424","397","134","38","18","7","-","1","-","-","-","-"
"4109401011","Bonsucesso - Guarapuava (PR)","Total","Total","2158","219","493","611","504","221","75","20","10","3","1","-","-","-","1"
"4109401012","Vila Carli - Guarapuava (PR)","Total","Total","2793","270","597","771","639","309","127","40","27","7","4","1","1","-","-"
"4109401013","Industrial - Guarapuava (PR)","Total","Total","2813","197","468","760","690","369","197","70","29","21","7","2","2","-","1"
"4109401014","Primavera - Guarapuava (PR)","Total","Total","1942","182","398","578","421","225","77","35","13","4","6","2","-","-","1"
"4109401015","Conradinho - Guarapuava (PR)","Total","Total","2558","199","542","697","599","317","120","47","19","9","2","3","2","-","2"
"4109401016","São Cristóvão - Guarapuava (PR)","Total","Total","2169","166","444","616","524","271","95","32","12","6","2","1","-","-","-"
